Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown,Lag1_TotalEnergy,Lag2_TotalEnergy,Lag3_TotalEnergy
,21.3,54.6,4,20.2,0.0,3130000,6131.583201,1017.47932,1356.639094,678.3195468,339.1597734,1266.580515,506.6322058,506.6322058,253.3161029,1,18,1,2023,0,0,0,0,1,0,1,0,6110.480425,6149.855471999999,6124.348204
,21.6,55.5,4,20.0,0.0,3130000,6440.774512,1099.494738,1465.992984,732.9964922,366.4982461,1279.049057,511.6196228,511.6196228,255.8098114,1,19,1,2023,0,0,0,0,1,0,1,0,6131.5832009999995,6110.480425,6149.855471999999
,21.8,56.4,4,19.9,0.0,3130000,6448.849119,1086.099982,1448.133309,724.0666545,362.0333272,1305.054168,522.0216674,522.0216674,261.0108337,1,20,1,2023,0,0,0,0,1,0,1,0,6440.774511,6131.5832009999995,6110.480425
,21.4,58.0,4,20.0,0.0,3130000,6089.001131,1040.942434,1387.923245,693.9616225,346.9808113,1206.278357,482.5113426,482.5113426,241.2556713,1,21,1,2023,0,0,0,0,1,0,1,0,6448.849119,6440.774511,6131.5832009999995
,20.4,61.5,4,19.9,0.0,3130000,6109.069766,1081.50447,1442.005961,721.0029803,360.5014901,1148.160095,459.264038,459.264038,229.632019,1,22,1,2023,0,0,0,0,1,0,1,0,6089.001131,6448.849119,6440.774511
,20.2,63.0,4,19.9,0.0,3130000,6618.154598,1115.258395,1487.011194,743.5055969,371.7527985,1337.564414,535.0257658,535.0257658,267.5128829,1,23,1,2023,0,0,0,0,1,0,1,0,6109.0697660000005,6089.001131,6448.849119
,20.2,65.5,4,19.1,0.0,3130000,6347.783274,1164.138831,1552.185108,776.0925541,388.046277,1125.300735,450.120294,450.120294,225.060147,1,24,1,2023,0,0,0,0,1,0,1,0,6618.154598,6109.0697660000005,6089.001131
,20.9,63.9,4,18.3,0.0,3130000,6068.482939,1132.0969,1509.462534,754.731267,377.3656335,1043.614381,417.4457525,417.4457525,208.7228763,1,25,1,2023,0,0,0,0,1,0,1,0,6347.783273999999,6618.154598,6109.0697660000005
,22.2,63.4,4,16.4,0.0,3130000,6153.198839,1147.212762,1529.617016,764.8085078,382.4042539,1059.12015,423.6480599,423.6480599,211.8240299,1,26,1,2023,0,0,0,0,1,0,1,0,6068.4829389999995,6347.783273999999,6618.154598
,22.6,61.8,4,19.8,0.0,3130000,6110.201917,1112.544526,1483.392701,741.6963505,370.8481753,1095.930443,438.3721772,438.3721772,219.1860886,1,27,1,2023,0,0,0,0,1,0,1,0,6153.198839,6068.4829389999995,6347.783273999999
,21.5,54.1,4,20.6,0.0,3130000,6401.954478,1053.629936,1404.839915,702.4199573,351.2099787,1334.769002,533.9076007,533.9076007,266.9538004,1,28,1,2023,0,0,0,0,1,0,1,0,6110.201918000001,6153.198839,6068.4829389999995
,21.9,68.3,4,20.1,0.0,3130000,6350.336555,1133.369858,1511.159811,755.5799053,377.7899526,1176.731673,470.6926691,470.6926691,235.3463346,1,29,1,2023,0,0,0,0,1,0,1,0,6401.954478,6110.201918000001,6153.198839
,22.1,74.5,4,18.7,0.0,3130000,6095.399497,1012.547372,1350.063163,675.0315815,337.5157907,1254.821393,501.928557,501.928557,250.9642785,1,30,1,2023,0,0,0,0,1,0,1,0,6350.336556,6401.954478,6110.201918000001
,21.6,68.2,4,18.4,0.0,3130000,6232.931544,1106.154261,1474.872348,737.4361738,368.7180869,1164.987417,465.994967,465.994967,232.9974835,1,31,1,2023,0,0,0,0,1,0,1,0,6095.399498,6350.336556,6401.954478
,22.0,43.7,4,22.5,0.0,3130000,6273.044089,1161.278247,1548.370996,774.1854978,387.0927489,1089.696955,435.8787821,435.8787821,217.939391,1,13,2,2023,0,0,0,0,1,0,1,0,6232.931544,6095.399498,6350.336556
,21.5,43.0,4,22.8,0.0,3130000,6352.147522,1060.896371,1414.528495,707.2642473,353.6321236,1294.931266,517.9725066,517.9725066,258.9862533,1,14,2,2023,0,0,0,0,1,0,1,0,6273.044088000001,6232.931544,6095.399498
,21.9,41.6,4,23.1,0.0,3130000,6349.751502,1059.277551,1412.370068,706.1850341,353.0925171,1296.257759,518.5031036,518.5031036,259.2515518,1,15,2,2023,0,0,0,0,1,0,1,0,6352.147521999999,6273.044088000001,6232.931544
,23.0,39.8,4,23.1,0.0,3130000,6538.635894,1195.023574,1593.364766,796.6823828,398.3411914,1160.868034,464.3472136,464.3472136,232.1736068,1,16,2,2023,0,0,0,0,1,0,1,0,6349.751501000001,6352.147521999999,6273.044088000001
,23.4,39.2,4,23.1,0.0,3130000,6571.024636,1078.355303,1437.807071,718.9035355,359.4517678,1370.707623,548.2830493,548.2830493,274.1415247,1,17,2,2023,0,0,0,0,1,0,1,0,6538.635893000001,6349.751501000001,6352.147521999999
,22.9,40.2,4,23.4,0.0,3130000,6367.597139,1062.58737,1416.78316,708.39158,354.19579,1298.696116,519.4784465,519.4784465,259.7392233,1,18,2,2023,0,0,0,0,1,0,1,0,6571.024636,6538.635893000001,6349.751501000001
,22.5,42.6,4,23.4,0.0,3130000,6219.068447,1094.896992,1459.862656,729.931328,364.965664,1173.032832,469.213133,469.213133,234.6065665,1,19,2,2023,0,0,0,0,1,0,1,0,6367.5971389999995,6571.024636,6538.635893000001
,23.8,43.0,4,23.3,0.0,3130000,6290.216438,1057.041197,1409.388262,704.6941312,352.3470656,1270.208278,508.083311,508.083311,254.0416555,1,20,2,2023,0,0,0,0,1,0,1,0,6219.068447,6367.5971389999995,6571.024636
,24.6,47.0,4,23.4,0.0,3130000,6559.766004,1070.708165,1427.610886,713.8054431,356.9027215,1377.132322,550.8529289,550.8529289,275.4264645,1,21,2,2023,0,0,0,0,1,0,1,0,6290.2164379999995,6219.068447,6367.5971389999995
,23.9,47.0,4,23.1,0.0,3130000,6233.661134,1064.09208,1418.789439,709.3947197,354.6973599,1230.772616,492.3090463,492.3090463,246.1545231,1,22,2,2023,0,0,0,0,1,0,1,0,6559.766003999999,6290.2164379999995,6219.068447
,24.0,46.4,4,23.4,0.0,3130000,6266.403623,1031.379347,1375.172462,687.5862312,343.7931156,1300.860729,520.3442917,520.3442917,260.1721459,1,23,2,2023,0,0,0,0,1,0,1,0,6233.661134,6559.766003999999,6290.2164379999995
,23.8,43.7,4,23.7,0.0,3130000,6466.974875,1184.727443,1579.636591,789.8182953,394.9091477,1141.717483,456.6869932,456.6869932,228.3434966,1,24,2,2023,0,0,0,0,1,0,1,0,6266.403623,6233.661134,6559.766003999999
,24.3,40.1,4,23.8,0.0,3130000,6325.066248,1143.889284,1525.185713,762.5928563,381.2964281,1141.184084,456.4736335,456.4736335,228.2368168,1,25,2,2023,0,0,0,0,1,0,1,0,6466.974876,6266.403623,6233.661134
,24.0,43.8,4,23.8,0.0,3130000,6561.617076,1203.740933,1604.987911,802.4939555,401.2469778,1155.187836,462.0751344,462.0751344,231.0375672,1,26,2,2023,0,0,0,0,1,0,1,0,6325.066247999999,6466.974876,6266.403623
,24.4,42.6,4,23.7,0.0,3130000,6650.340692,1198.423553,1597.898071,798.9490354,399.4745177,1206.57166,482.6286641,482.6286641,241.3143321,1,27,2,2023,0,0,0,0,1,0,1,0,6561.617076,6325.066247999999,6466.974876
,24.7,41.5,4,23.5,0.0,3130000,6621.984591,1134.436836,1512.582448,756.291224,378.145612,1299.330028,519.7320113,519.7320113,259.8660057,1,28,2,2023,0,0,0,0,1,0,1,0,6650.340691,6561.617076,6325.066247999999
,25.5,47.5,3,17.9,0.0,3130000,8489.543452,1047.091664,1396.122219,698.0611095,349.0305547,1319.335927,527.7343709,527.7343709,263.8671855,1,13,3,2023,0,0,0,1,0,0,1,0,6621.984591,6650.340691,6561.617076
,26.0,48.6,3,20.3,0.0,3130000,8494.900697,1049.127673,1398.836897,699.4184486,349.7092243,1317.660344,527.0641375,527.0641375,263.5320688,1,14,3,2023,0,0,0,1,0,0,1,0,8489.543452,6621.984591,6650.340691
,25.4,50.0,3,15.9,1.0,3130000,8559.440691,1075.309162,1433.745549,716.8727744,358.4363872,1297.102365,518.8409461,518.8409461,259.4204731,1,15,3,2023,0,0,0,1,0,0,1,0,8494.900697,8489.543452,6621.984591
,22.7,70.7,3,18.7,4.0,3130000,8301.406398,1130.230356,1506.973808,753.486904,376.743452,1112.225902,444.890361,444.890361,222.4451805,1,16,3,2023,0,0,0,1,0,0,1,0,8559.44069,8494.900697,8489.543452
,22.9,68.7,3,18.9,0.1,3130000,8379.580086,1142.109025,1522.812033,761.4060165,380.7030083,1120.427653,448.171061,448.171061,224.0855305,1,17,3,2023,0,0,0,1,0,0,1,0,8301.406398,8559.44069,8494.900697
,23.6,67.0,3,20.7,0.6,3130000,8185.583115,993.9964803,1325.32864,662.6643202,331.3321601,1297.066055,518.826422,518.826422,259.413211,1,18,3,2023,0,0,0,1,0,0,1,0,8379.580086,8301.406398,8559.44069
,23.1,61.8,3,23.5,0.1,3130000,8682.471776,1077.736651,1436.982201,718.4911003,359.2455502,1336.578234,534.6312935,534.6312935,267.3156467,1,19,3,2023,0,0,0,1,0,0,1,0,8185.583116,8379.580086,8301.406398
,22.8,63.8,3,24.5,0.0,3130000,8283.698846,1087.735088,1450.313451,725.1567257,362.5783628,1175.818579,470.3274318,470.3274318,235.1637159,1,20,3,2023,0,0,0,1,0,0,1,0,8682.471776,8185.583116,8379.580086
,22.2,68.6,3,19.6,0.4,3130000,8691.630234,1117.171048,1489.561398,744.780699,372.3903495,1273.717083,509.486833,509.486833,254.7434165,1,21,3,2023,0,0,0,1,0,0,1,0,8283.698846,8682.471776,8185.583116
,23.2,62.8,3,24.1,0.0,3130000,8334.970296,1062.632678,1416.843571,708.4217853,354.2108926,1235.730851,494.2923404,494.2923404,247.1461702,1,22,3,2023,0,0,0,1,0,0,1,0,8691.630234,8283.698846,8682.471776
,23.5,65.5,3,24.3,0.0,3130000,8646.887953,1176.887594,1569.183459,784.5917295,392.2958648,1157.60858,463.043432,463.043432,231.521716,1,23,3,2023,0,0,0,1,0,0,1,0,8334.970296,8691.630234,8283.698846
,24.0,58.8,3,25.1,0.0,3130000,8202.461088,1086.002737,1448.003649,724.0018247,362.0009124,1148.562263,459.4249053,459.4249053,229.7124527,1,24,3,2023,0,0,0,1,0,0,1,0,8646.887953000001,8334.970296,8691.630234
,23.8,55.2,3,26.6,0.0,3130000,8444.27036,1154.30988,1539.07984,769.53992,384.76996,1121.721403,448.6885611,448.6885611,224.3442806,1,25,3,2023,0,0,0,1,0,0,1,0,8202.461089,8646.887953000001,8334.970296
,23.3,52.8,3,26.6,0.0,3130000,8365.176001,1022.364257,1363.152342,681.5761711,340.7880856,1312.891642,525.1566569,525.1566569,262.5783285,1,26,3,2023,0,0,0,1,0,0,1,0,8444.270359,8202.461089,8646.887953000001
,24.0,59.1,3,26.7,0.0,3130000,8223.759029,1151.75668,1535.675574,767.8377868,383.9188934,1046.02796,418.4111839,418.4111839,209.2055919,1,27,3,2023,0,0,0,1,0,0,1,0,8365.176002,8444.270359,8202.461089
,24.5,59.2,3,26.2,0.0,3130000,8371.184201,1028.407975,1371.210633,685.6053166,342.8026583,1304.560585,521.8242339,521.8242339,260.912117,1,28,3,2023,0,0,0,1,0,0,1,0,8223.75903,8365.176002,8444.270359
,25.2,57.9,3,26.7,0.0,3130000,8443.833416,1136.518618,1515.358157,757.6790787,378.8395393,1150.358535,460.1434139,460.1434139,230.0717069,1,29,3,2023,0,0,0,1,0,0,1,0,8371.184201,8223.75903,8365.176002
,23.6,65.9,3,25.6,0.0,3130000,8593.382275,1141.747198,1522.329598,761.1647988,380.5823994,1195.348351,478.1393402,478.1393402,239.0696701,1,30,3,2023,0,0,0,1,0,0,1,0,8443.833415000001,8371.184201,8223.75903
,24.3,67.1,3,22.8,0.3,3130000,8370.776171,1105.062342,1473.416455,736.7082277,368.3541139,1176.018928,470.4075713,470.4075713,235.2037856,1,31,3,2023,0,0,0,1,0,0,1,0,8593.382275,8443.833415000001,8371.184201
,28.6,49.9,3,21.1,24.0,3130000,8377.125767,1108.144437,1477.525915,738.7629577,369.3814789,1170.410837,468.164335,468.164335,234.0821675,1,13,4,2023,0,0,0,1,0,0,1,0,8370.776171,8593.382275,8443.833415000001
,28.2,51.7,3,22.0,0.9,3130000,8597.94297,1049.223799,1398.965066,699.4825328,349.7412664,1347.929308,539.1717232,539.1717232,269.5858616,1,14,4,2023,0,0,0,1,0,0,1,0,8377.125767000001,8370.776171,8593.382275
,27.0,56.1,3,23.1,2.0,3130000,8520.264595,1138.852275,1518.469699,759.2348497,379.6174248,1170.356145,468.1424578,468.1424578,234.0712289,1,15,4,2023,0,0,0,1,0,0,1,0,8597.942971,8377.125767000001,8370.776171
,26.8,58.9,3,24.0,0.5,3130000,8077.69915,1080.919919,1441.226559,720.6132796,360.3066398,1107.322389,442.9289558,442.9289558,221.4644779,1,16,4,2023,0,0,0,1,0,0,1,0,8520.264595,8597.942971,8377.125767000001
,27.6,57.2,3,22.7,1.1,3130000,8544.438664,1104.493396,1472.657861,736.3289304,368.1644652,1235.894286,494.3577144,494.3577144,247.1788572,1,17,4,2023,0,0,0,1,0,0,1,0,8077.699149,8520.264595,8597.942971
,29.0,53.0,3,23.0,0.0,3130000,8317.462832,1063.329337,1417.772449,708.8862244,354.4431122,1222.56016,489.0240642,489.0240642,244.5120321,1,18,4,2023,0,0,0,1,0,0,1,0,8544.438663,8077.699149,8520.264595
,29.4,47.7,3,24.3,1.0,3130000,8489.600329,1087.692926,1450.257235,725.1286173,362.5643086,1243.718974,497.4875895,497.4875895,248.7437948,1,19,4,2023,0,0,0,1,0,0,1,0,8317.462832,8544.438663,8077.699149
,28.3,54.0,3,23.8,1.0,3130000,8665.836684,1092.898264,1457.197685,728.5988425,364.2994213,1298.275148,519.3100593,519.3100593,259.6550296,1,20,4,2023,0,0,0,1,0,0,1,0,8489.600328999999,8317.462832,8544.438663
,27.0,49.7,3,26.3,0.2,3130000,8408.777313,1100.218211,1466.957615,733.4788074,366.7394037,1193.319034,477.3276136,477.3276136,238.6638068,1,21,4,2023,0,0,0,1,0,0,1,0,8665.836685,8489.600328999999,8317.462832
,26.0,52.1,3,26.9,0.0,3130000,8300.039345,1054.908507,1406.544676,703.2723378,351.6361689,1229.481458,491.7925834,491.7925834,245.8962917,1,22,4,2023,0,0,0,1,0,0,1,0,8408.777312999999,8665.836685,8489.600328999999
,26.1,59.6,3,24.2,0.0,3130000,8478.25716,1183.867974,1578.490632,789.245316,394.622658,1078.485453,431.3941812,431.3941812,215.6970906,1,23,4,2023,0,0,0,1,0,0,1,0,8300.039345000001,8408.777312999999,8665.836685
,27.8,54.6,3,23.9,0.0,3130000,8218.633253,1084.656884,1446.209179,723.1045895,361.5522948,1150.182412,460.0729648,460.0729648,230.0364824,1,24,4,2023,0,0,0,1,0,0,1,0,8478.257160000001,8300.039345000001,8408.777312999999
,28.1,59.7,3,24.3,0.0,3130000,8814.494586,1209.497399,1612.663199,806.3315995,403.1657997,1156.346711,462.5386843,462.5386843,231.2693422,1,25,4,2023,0,0,0,1,0,0,1,0,8218.633253,8478.257160000001,8300.039345000001
,27.3,63.4,3,23.9,0.0,3130000,8730.051238,1149.61607,1532.821427,766.4107135,383.2053567,1225.538613,490.2154452,490.2154452,245.1077226,1,26,4,2023,0,0,0,1,0,0,1,0,8814.494586,8218.633253,8478.257160000001
,27.2,62.9,3,23.5,0.1,3130000,8465.794653,1186.162167,1581.549555,790.7747777,395.3873889,1069.320029,427.7280114,427.7280114,213.8640057,1,27,4,2023,0,0,0,1,0,0,1,0,8730.051238,8814.494586,8218.633253
,26.7,66.0,3,22.1,2.1,3130000,8424.961565,1147.829039,1530.438718,765.2193592,382.6096796,1118.302636,447.3210542,447.3210542,223.6605271,1,28,4,2023,0,0,0,1,0,0,1,0,8465.794653,8730.051238,8814.494586
,26.9,62.6,3,23.7,0.7,3130000,8555.838746,1166.967898,1555.957197,777.9785984,388.9892992,1133.278724,453.3114897,453.3114897,226.6557448,1,29,4,2023,0,0,0,1,0,0,1,0,8424.961565000001,8465.794653,8730.051238
,25.9,62.7,3,25.3,0.0,3130000,8470.511233,1062.093166,1416.124221,708.0621106,354.0310553,1277.156744,510.8626977,510.8626977,255.4313488,1,30,4,2023,0,0,0,1,0,0,1,0,8555.838747,8424.961565000001,8465.794653
,29.2,61.3,3,24.9,0.5,3130000,8609.220429,1126.352245,1501.802994,750.901497,375.4507485,1217.134725,486.8538899,486.8538899,243.4269449,1,13,5,2023,0,0,0,1,0,0,1,0,8470.511234,8555.838747,8424.961565000001
,28.6,56.8,3,27.1,0.0,3130000,8569.360438,1088.846539,1451.795385,725.8976926,362.9488463,1265.101385,506.0405538,506.0405538,253.0202769,1,14,5,2023,0,0,0,1,0,0,1,0,8609.220429,8470.511234,8555.838747
,28.1,65.1,3,25.8,0.0,3130000,8560.238144,1119.848968,1493.131958,746.5659789,373.2829895,1209.936274,483.9745095,483.9745095,241.9872548,1,15,5,2023,0,0,0,1,0,0,1,0,8569.360438,8609.220429,8470.511234
,28.0,64.6,3,25.7,0.0,3130000,8298.775636,1047.288638,1396.384851,698.1924256,349.0962128,1236.697389,494.6789555,494.6789555,247.3394777,1,16,5,2023,0,0,0,1,0,0,1,0,8560.238143999999,8569.360438,8609.220429
,28.7,60.2,3,26.4,0.0,3130000,8584.381924,1159.762913,1546.35055,773.1752752,386.5876376,1151.656974,460.6627898,460.6627898,230.3313949,1,17,5,2023,0,0,0,1,0,0,1,0,8298.775636,8560.238143999999,8569.360438
,29.0,62.4,3,24.5,0.0,3130000,8516.03868,1087.388122,1449.85083,724.9254148,362.4627074,1247.509474,499.0037895,499.0037895,249.5018948,1,18,5,2023,0,0,0,1,0,0,1,0,8584.381924,8298.775636,8560.238143999999
,29.6,58.5,3,26.0,0.0,3130000,8650.013039,1126.878448,1502.504597,751.2522984,375.6261492,1229.611449,491.8445798,491.8445798,245.9222899,1,19,5,2023,0,0,0,1,0,0,1,0,8516.03868,8584.381924,8298.775636
,29.3,57.8,3,26.6,0.0,3130000,8565.112139,1174.449,1565.932,782.966,391.483,1119.608543,447.8434174,447.8434174,223.9217087,1,20,5,2023,0,0,0,1,0,0,1,0,8650.013039000001,8516.03868,8584.381924
,28.8,63.2,3,24.0,0.0,3130000,8524.488795,1193.296164,1591.061551,795.5307757,397.7653879,1073.387893,429.3551571,429.3551571,214.6775786,1,21,5,2023,0,0,0,1,0,0,1,0,8565.112139,8650.013039000001,8516.03868
,29.0,61.7,3,25.7,0.0,3130000,8401.766782,1160.485124,1547.313499,773.6567495,386.8283748,1083.776446,433.5105784,433.5105784,216.7552892,1,22,5,2023,0,0,0,1,0,0,1,0,8524.488795,8565.112139,8650.013039000001
,29.4,56.3,3,23.4,0.7,3130000,8289.842801,1038.886325,1385.181766,692.5908831,346.2954416,1246.029197,498.4116788,498.4116788,249.2058394,1,23,5,2023,0,0,0,1,0,0,1,0,8401.766781,8524.488795,8565.112139
,28.7,62.3,3,23.8,0.9,3130000,8606.87159,1109.246207,1478.994942,739.4974712,369.7487356,1242.414897,496.9659588,496.9659588,248.4829794,1,24,5,2023,0,0,0,1,0,0,1,0,8289.842800999999,8401.766781,8524.488795
,28.1,63.7,3,24.9,0.0,3130000,8366.365129,1148.548299,1531.397732,765.6988662,382.8494331,1090.322856,436.1291426,436.1291426,218.0645713,1,25,5,2023,0,0,0,1,0,0,1,0,8606.871589999999,8289.842800999999,8401.766781
,27.8,69.9,3,21.9,0.9,3130000,8399.559989,1144.957995,1526.61066,763.3053298,381.6526649,1108.016352,443.2065406,443.2065406,221.6032703,1,26,5,2023,0,0,0,1,0,0,1,0,8366.365129,8606.871589999999,8289.842800999999
,27.6,66.5,3,22.0,0.0,3130000,8548.304744,1189.134118,1585.512158,792.7560788,396.3780394,1087.588519,435.0354077,435.0354077,217.5177039,1,27,5,2023,0,0,0,1,0,0,1,0,8399.559987999999,8366.365129,8606.871589999999
,28.5,63.5,3,25.5,0.1,3130000,8449.359823,1145.556785,1527.409047,763.7045235,381.8522618,1124.476164,449.7904656,449.7904656,224.8952328,1,28,5,2023,0,0,0,1,0,0,1,0,8548.304744,8399.559987999999,8366.365129
,28.3,65.0,3,24.8,4.0,3130000,8674.438124,1114.288657,1485.718209,742.8591044,371.4295522,1257.185664,502.8742656,502.8742656,251.4371328,1,29,5,2023,0,0,0,1,0,0,1,0,8449.359823,8548.304744,8399.559987999999
,29.0,64.9,3,22.9,0.0,3130000,8328.527557,1132.621616,1510.162155,755.0810775,377.5405388,1102.230917,440.8923669,440.8923669,220.4461835,1,30,5,2023,0,0,0,1,0,0,1,0,8674.438124,8449.359823,8548.304744
,29.6,61.3,3,24.5,0.0,3130000,8722.855714,1056.289017,1408.385356,704.1926779,352.0963389,1370.795926,548.3183702,548.3183702,274.1591851,1,31,5,2023,0,0,0,1,0,0,1,0,8328.527557000001,8674.438124,8449.359823
,27.7,69.7,1,19.7,0.8,3130000,6112.673462,1139.882524,1519.843365,759.9216824,379.9608412,1195.198026,478.0792106,478.0792106,239.0396053,1,13,6,2023,0,1,0,0,0,0,1,0,8722.855714000001,8328.527557000001,8674.438124
,26.9,75.7,1,18.2,1.7,3130000,5689.431118,1055.586464,1407.448618,703.724309,351.8621545,1121.191424,448.4765696,448.4765696,224.2382848,1,14,6,2023,0,1,0,0,0,0,1,0,6112.673461,8722.855714000001,8328.527557000001
,27.8,68.2,1,21.4,0.7,3130000,5812.421554,1061.584414,1415.445885,707.7229426,353.8614713,1173.25768,469.3030721,469.3030721,234.6515361,1,15,6,2023,0,1,0,0,0,0,1,0,5689.431118,6112.673461,8722.855714000001
,26.8,74.9,1,21.7,0.1,3130000,5969.733079,1167.374808,1556.499744,778.2498719,389.1249359,1076.368502,430.5474009,430.5474009,215.2737004,1,16,6,2023,0,1,0,0,0,0,1,0,5812.421553,5689.431118,6112.673461
,27.4,73.4,1,20.3,0.1,3130000,6028.210338,1116.514365,1488.685821,744.3429103,372.1714552,1190.524637,476.2098548,476.2098548,238.1049274,1,17,6,2023,0,1,0,0,0,0,1,0,5969.733079,5812.421553,5689.431118
,27.3,74.7,1,18.5,1.3,3130000,6048.385899,1105.231051,1473.641401,736.8207007,368.4103504,1219.328439,487.7313756,487.7313756,243.8656878,1,18,6,2023,0,1,0,0,0,0,1,0,6028.210338,5969.733079,5812.421553
,27.5,71.6,1,20.4,0.3,3130000,6132.367964,1192.615558,1590.154077,795.0770387,397.5385193,1115.977766,446.3911063,446.3911063,223.1955531,1,19,6,2023,0,1,0,0,0,0,1,0,6048.385899,6028.210338,5969.733079
,27.3,73.2,1,19.2,0.4,3130000,5831.013171,1015.624654,1354.166205,677.0831025,338.5415512,1258.236562,503.2946249,503.2946249,251.6473124,1,20,6,2023,0,1,0,0,0,0,1,0,6132.367964,6048.385899,6028.210338
,27.6,71.3,1,22.6,0.0,3130000,5860.797676,1004.008529,1338.678038,669.3390191,334.6695095,1292.462508,516.985003,516.985003,258.4925015,1,21,6,2023,0,1,0,0,0,0,1,0,5831.0131710000005,6132.367964,6048.385899
,27.9,70.3,1,22.1,0.0,3130000,6003.566199,1061.415696,1415.220928,707.6104639,353.805232,1268.818216,507.5272863,507.5272863,253.7636431,1,22,6,2023,0,1,0,0,0,0,1,0,5860.797676,5831.0131710000005,6132.367964
,27.4,74.2,1,18.5,1.3,3130000,6192.977083,1121.119895,1494.826527,747.4132635,373.7066318,1264.935151,505.9740604,505.9740604,252.9870302,1,23,6,2023,0,1,0,0,0,0,1,0,6003.566199000001,5860.797676,5831.0131710000005
,25.1,85.7,1,12.2,13.0,3130000,6109.376357,1052.024056,1402.698741,701.3493706,350.6746853,1337.579079,535.0316315,535.0316315,267.5158157,1,24,6,2023,0,1,0,0,0,0,1,0,6192.977083,6003.566199000001,5860.797676
,23.9,90.6,1,4.5,9.0,3130000,6053.061114,1064.511578,1419.348771,709.6743856,354.8371928,1288.060423,515.2241694,515.2241694,257.6120847,1,25,6,2023,0,1,0,0,0,0,1,0,6109.376357,6192.977083,6003.566199000001
,24.3,89.9,1,5.7,3.0,3130000,5866.668176,1010.707708,1347.610278,673.805139,336.9025695,1283.229674,513.2918697,513.2918697,256.6459349,1,26,6,2023,0,1,0,0,0,0,1,0,6053.061114,6109.376357,6192.977083
,23.6,94.5,1,3.6,18.0,3130000,6087.640986,1188.582842,1584.777122,792.388561,396.1942805,1098.338164,439.3352657,439.3352657,219.6676329,1,27,6,2023,0,1,0,0,0,0,1,0,5866.668176,6053.061114,6109.376357
,23.6,93.0,1,4.9,9.0,3130000,5884.31693,1118.470792,1491.294389,745.6471945,372.8235972,1112.136077,444.8544309,444.8544309,222.4272154,1,28,6,2023,0,1,0,0,0,0,1,0,6087.640986,5866.668176,6053.061114
,23.6,91.1,1,3.9,4.0,3130000,6130.560791,1154.260646,1539.014195,769.5070975,384.7535488,1176.818226,470.7272903,470.7272903,235.3636452,1,29,6,2023,0,1,0,0,0,0,1,0,5884.316930000001,6087.640986,5866.668176
,23.6,91.7,1,4.5,8.0,3130000,5872.164478,1098.950389,1465.267186,732.6335928,366.3167964,1138.10807,455.2432281,455.2432281,227.621614,1,30,6,2023,0,1,0,0,0,0,1,0,6130.5607899999995,5884.316930000001,6087.640986
,24.9,86.4,1,14.7,0.6,3130000,5999.207525,1080.272934,1440.363912,720.1819558,360.0909779,1230.730397,492.2921588,492.2921588,246.1460794,1,13,7,2023,0,1,0,0,0,0,1,0,5872.164479,6130.5607899999995,5884.316930000001
,24.0,89.1,1,8.7,0.3,3130000,5704.547631,981.7734238,1309.031232,654.5156159,327.2578079,1245.813778,498.3255113,498.3255113,249.1627556,1,14,7,2023,0,1,0,0,0,0,1,0,5999.207525,5872.164479,6130.5607899999995
